uid,mapping_days,Map_changes,Reverted_changes,restored_changesets,restored_map_edits,revert_contributors,Discussed_changesets,dis_responses,com_changesets,num_comments,nodes_Created,nodes_Modified,nodes_Deleted,Ways_Created,Ways_Modified,Ways_Deleted,Relations_Created,Relations_Modified,Relations_Deleted,Overall,comments,Unique_comments,Median_length,Registered_timeStamp,Sun,Mon,Tue,Wed,Thu,Fri,Sat,years_passed,average_year,efficient_year,iD,JOSM,JOSM (Reverter),Potlatch,Merkaartor,Vespucci,Go Map!!,StreetComplete,OsmAnd,Maps.Me,Level0,Every Door,RapiD,Pic4Review,Rosemary,Mapzen,unKnowEditors,acc
2433219,12,410,5,0,0,0,0,0,0,0,252,16,40,42,48,12,0,0,0,40,40,32,20.0,1414540800,3,2,6,4,4,1,20,9,1.333333333,0.444444444,95.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856042327220088
15339609,2,1822,0,1,1,1,0,0,0,0,1578,30,28,104,77,5,0,0,0,39,39,35,9.0,1647475200,0,0,0,0,28,11,0,2,1.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062485861642922
19311097,5,1957,0,0,0,0,0,0,0,0,1604,8,6,296,43,0,0,0,0,39,39,5,9.0,1684368000,0,0,1,16,2,18,2,1,5.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263341703799497
9554052,6,2235,2,0,0,0,0,0,0,0,1956,20,0,193,63,0,0,3,0,39,39,16,46.0,1553212800,0,0,2,4,3,30,0,5,1.2,0.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9184687080234796
10529711,7,1965,0,0,0,0,0,0,0,0,1250,368,69,154,114,7,0,3,0,39,39,20,19.0,1575590400,1,0,0,12,23,3,0,4,1.75,0.25,33.33333333,0.0,0.0,0.0,0.0,0.0,0.0,66.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8480710606796338
13028297,11,3324,2,2,10,2,1,1,1,1,1610,928,270,199,282,19,3,12,1,39,39,31,15.0,1617840000,1,16,11,5,3,3,0,3,3.666666667,1.0,56.41025641,0.0,0.0,0.0,0.0,0.0,0.0,43.58974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592116521077752
265644,17,5394,3,0,0,0,0,0,0,0,4417,263,102,449,139,18,5,1,0,39,39,19,11.0,1271203200,6,3,4,4,12,6,4,14,1.214285714,0.5,89.74358974,10.25641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9275858718220722
1860786,8,532,1,0,0,0,0,0,0,0,339,36,88,20,34,13,1,1,0,39,0,1,0.0,1388361600,2,22,14,0,1,0,0,10,0.8,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314586117366428
4877967,14,4396,0,0,0,0,0,0,0,0,3557,136,87,450,156,8,2,0,0,39,39,22,69.0,1479859200,1,1,9,7,9,8,4,7,2.0,0.714285714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113466634996716
15055335,11,12159,3,2,31,1,1,0,1,1,9442,510,393,1452,339,20,0,3,0,38,38,28,11.0,1644451200,7,5,6,11,5,4,0,2,5.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776487000922191
15387260,8,6507,0,0,0,0,0,0,0,0,5150,0,3,1113,240,1,0,0,0,38,38,12,5.0,1647993600,16,8,0,7,0,4,3,2,4.0,1.0,47.36842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63157895,0.0,0.0,0.0,0.0,0.8691336152467525
16430450,21,7553,52,3,15,1,3,1,1,1,4139,542,1120,856,725,91,1,78,1,38,38,17,8.0,1656720000,1,11,2,8,8,4,4,2,10.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671265440161508
18106382,14,2581,0,3,4,2,1,1,1,1,669,223,55,646,643,6,44,294,1,38,38,7,30.0,1672099200,3,7,3,7,9,5,4,1,14.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8657624549467077
18789956,3,1657,2,0,0,0,0,0,0,0,1467,50,3,128,8,1,0,0,0,38,38,2,10.0,1679616000,0,0,0,6,31,1,0,1,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679137898569735
7269209,13,16339,0,0,0,0,0,0,0,0,13042,127,86,1810,1254,19,0,1,0,38,38,12,16.0,1513468800,3,9,4,5,5,10,2,6,2.166666667,0.333333333,15.78947368,84.21052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299484524178284
3354788,19,6410,0,2,5,2,0,0,0,0,4587,440,259,792,237,83,0,7,5,38,34,27,7.5,1446422400,1,14,5,4,4,5,5,8,2.375,0.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8613785992280363
5783393,7,3064,0,0,0,0,0,0,0,0,2753,23,2,277,8,1,0,0,0,38,38,8,77.0,1493856000,0,2,0,0,26,8,2,7,1.0,0.428571429,71.05263158,0.0,0.0,0.0,0.0,0.0,28.94736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240461901873288
92423,15,2112,0,0,0,0,0,0,0,0,1357,134,270,232,69,40,0,0,0,37,28,26,23.0,1232236800,2,4,3,2,12,3,11,15,1.0,0.466666667,29.72972973,13.51351351,0.0,51.35135135,0.0,2.702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.702702703,0.8610644715648483
184876,8,934,0,0,0,0,1,0,0,0,648,20,32,144,75,7,2,5,1,37,30,5,3.0,1255305600,3,6,0,0,24,0,4,14,0.571428571,0.428571429,91.89189189,0.0,0.0,8.108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371194586912776
4833691,4,578,1,0,0,0,0,0,0,0,390,75,12,70,29,2,0,0,0,37,37,18,7.0,1478736000,0,0,1,23,10,0,3,7,0.571428571,0.428571429,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212858980330948
13781694,5,292,0,0,0,0,0,0,0,0,182,29,21,26,29,3,1,1,0,36,36,32,4.0,1626652800,0,1,0,25,8,2,0,3,1.666666667,0.666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756498993789168
10032775,17,7410,1,0,0,0,0,0,0,0,6523,110,60,520,189,5,0,3,0,36,36,3,23.0,1558828800,2,0,3,14,10,6,1,5,3.4,0.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278998906894432
13090461,4,1236,0,0,0,0,1,0,0,0,595,275,40,108,211,7,0,0,0,36,36,1,11.0,1618531200,17,7,3,9,0,0,0,3,1.333333333,0.333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190973089906207
2540127,9,12784,0,0,0,0,0,0,0,0,12019,346,22,174,218,3,0,2,0,36,36,34,25.0,1419638400,9,0,0,6,2,12,7,9,1.0,0.111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138119131687765
10630067,20,1888,0,1,1,1,0,0,0,0,1280,99,28,195,262,4,0,20,0,35,35,27,13.0,1578355200,2,7,11,3,5,3,4,4,5.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006604777776661
238793,26,977,1,2,2,2,0,0,0,0,375,263,164,16,133,23,1,1,0,35,32,30,33.0,1267315200,9,4,7,3,5,4,3,14,1.857142857,0.642857143,85.71428571,0.0,0.0,14.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91950130131816
2397580,20,2265,0,1,1,1,0,0,0,0,1629,133,184,202,106,7,2,2,0,35,35,33,38.0,1413158400,12,4,2,3,7,5,2,9,2.222222222,0.888888889,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230190043536428
3490410,7,311,0,0,0,0,0,0,0,0,233,7,13,35,19,1,1,2,0,35,32,3,1.0,1451433600,4,0,6,11,0,10,4,8,0.875,0.25,91.42857143,0.0,0.0,8.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9140337322999196
17346458,4,469,1,0,0,0,0,0,0,0,294,12,50,70,41,2,0,0,0,34,34,24,2.0,1665100800,0,0,15,0,0,3,16,1,4.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388016910883984
18541078,10,747,0,0,0,0,5,1,1,1,479,41,43,76,99,5,1,3,0,34,34,17,7.5,1677196800,0,13,7,1,4,7,2,1,10.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938488861344003
6558010,14,3967,1,0,0,0,0,0,0,0,2910,395,192,252,210,8,0,0,0,34,34,34,17.5,1503878400,0,15,2,10,1,5,1,6,2.333333333,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136598328961566
11982896,4,4471,0,0,0,0,1,0,0,0,3497,208,69,494,194,8,0,1,0,34,34,24,33.0,1602547200,1,0,0,14,16,3,0,3,1.333333333,0.666666667,94.11764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538912432786746
8592117,3,456,0,0,0,0,0,0,0,0,327,18,19,76,10,6,0,0,0,33,33,2,7.0,1532390400,0,0,1,13,19,0,0,6,0.5,0.166666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679075014855904
10718613,14,279,0,0,0,0,0,0,0,0,216,15,0,35,13,0,0,0,0,33,33,8,4.0,1580342400,0,13,3,0,4,6,7,4,3.5,0.75,6.060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.93939394,0.0,0.0,0.0,0.0,0.8952710078999988
10894292,17,1112,4,0,0,0,0,0,0,0,917,35,8,106,45,0,0,1,0,33,33,28,14.0,1584057600,2,3,3,4,4,9,8,4,4.25,0.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926454617428244
3714910,24,11741,0,1,27,1,0,0,0,0,8509,592,1048,1118,246,174,33,1,20,33,33,27,12.0,1458000000,3,5,9,7,3,3,3,8,3.0,0.375,0.0,96.96969697,0.0,3.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901597474499621
5098309,25,34,0,0,0,0,0,0,0,0,23,5,0,0,6,0,0,0,0,33,31,19,17.0,1483833600,1,6,8,10,4,1,3,7,3.571428571,0.714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.9461847585517348
6851307,6,165,0,0,0,0,0,0,0,0,117,16,1,5,26,0,0,0,0,32,32,11,4.5,1508889600,2,2,0,14,13,0,1,6,1.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175894689320075
8143841,6,1462,1,0,0,0,0,0,0,0,881,340,20,28,173,13,0,7,0,32,32,21,3.0,1524182400,2,1,1,1,0,26,1,6,1.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9581193354525062
10079779,5,2309,225,0,0,0,3,0,0,0,730,821,429,159,102,52,7,4,5,32,19,15,4.5,1560643200,11,10,0,8,1,2,0,5,1.0,0.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139934098886215
20350771,13,10545,1,0,0,0,2,1,1,2,9110,10,7,1116,294,2,0,6,0,32,32,27,31.5,1695772800,2,0,0,8,12,6,4,0,13.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490238995549841
1804601,12,304,1,0,0,0,0,0,0,0,199,8,34,39,9,11,3,0,1,32,25,17,5.0,1384300800,0,5,1,4,15,7,0,10,1.2,0.2,93.75,3.125,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8598503405802618
3191854,8,1490,0,0,0,0,0,0,0,0,1121,63,40,246,11,9,0,0,0,32,31,6,4.0,1440720000,0,14,0,6,12,0,0,8,1.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408787827648708
3437695,8,1342,0,0,0,0,0,0,0,0,963,100,83,142,47,7,0,0,0,32,32,13,7.0,1449360000,4,1,1,0,5,0,21,8,1.0,0.25,90.625,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005256829433334
17064930,12,5630,0,0,0,0,0,0,0,0,4429,406,26,708,58,2,0,1,0,31,31,21,44.0,1662508800,3,10,2,11,0,5,0,1,12.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939296356719634
6463522,5,849,0,0,0,0,0,0,0,0,601,50,30,85,75,2,4,2,0,31,31,16,5.0,1502409600,0,0,0,0,2,22,7,6,0.833333333,0.333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633043916667296
6480964,9,2700,1,0,0,0,0,0,0,0,2072,32,103,285,179,21,5,3,0,31,31,17,5.0,1502668800,0,7,3,11,6,4,0,6,1.5,0.333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822316667338165
7160514,4,684,0,0,0,0,0,0,0,0,515,37,28,73,25,4,0,2,0,31,31,17,3.0,1512518400,7,2,0,3,0,0,19,6,0.666666667,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810090128415746
8592160,2,252,0,0,0,0,0,0,0,0,155,14,28,34,16,5,0,0,0,31,31,5,11.0,1532390400,0,22,9,0,0,0,0,6,0.333333333,0.166666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7871249891623884
694159,12,482,0,0,0,0,3,0,0,0,326,61,12,51,28,0,2,2,0,31,17,14,13.0,1338595200,0,7,2,9,4,5,4,12,1.0,0.5,38.70967742,0.0,0.0,12.90322581,0.0,0.0,41.93548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451612903,0.8641892401716105
1846548,12,38,0,0,0,0,0,0,0,0,11,4,1,0,20,0,0,2,0,31,30,18,16.0,1387238400,9,4,4,1,0,7,6,10,1.2,0.4,16.12903226,0.0,0.0,0.0,0.0,0.0,0.0,54.83870968,29.03225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824093647364673
3020605,9,5512,27,8,29,4,0,0,0,0,3387,578,359,435,627,89,5,32,0,31,31,6,14.0,1435449600,3,19,4,0,0,2,3,9,1.0,0.555555556,96.77419355,0.0,0.0,3.225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9189423617308544
3031721,15,362,0,0,0,0,0,0,0,0,241,5,2,38,74,1,0,1,0,31,31,15,4.0,1435881600,5,3,5,2,7,3,6,9,1.666666667,0.444444444,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449553172445746
3712455,4,227,0,0,0,0,0,0,0,0,173,18,0,23,13,0,0,0,0,31,31,24,10.0,1457913600,0,24,5,0,1,1,0,8,0.5,0.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833473232480533
7124762,12,1312,0,0,0,0,0,0,0,0,909,132,38,140,81,8,1,3,0,30,30,13,16.0,1512086400,6,2,2,0,6,13,1,6,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856431011221927
7485723,20,34,1,0,0,0,0,0,0,0,29,3,0,0,2,0,0,0,0,30,24,13,18.0,1516147200,2,2,4,4,5,10,3,6,3.333333333,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.9462397472998492
7508847,10,1556,0,0,0,0,0,0,0,0,1105,82,58,203,97,8,2,1,0,30,30,22,7.5,1516492800,6,9,0,2,8,2,3,6,1.666666667,0.666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911192721911824
3308004,6,629,0,0,0,0,0,0,0,0,494,57,31,20,21,6,0,0,0,30,30,19,23.0,1444780800,0,11,8,8,0,0,3,8,0.75,0.25,96.66666667,0.0,0.0,3.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9449677703037214
5160273,15,1210,0,0,0,0,0,0,0,0,945,18,7,217,20,3,0,0,0,30,30,20,4.0,1484870400,13,3,1,3,1,3,6,7,2.142857143,0.571428571,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172095432708322
5527492,9,25,1,0,0,0,0,0,0,0,10,5,2,0,8,0,0,0,0,30,20,15,17.5,1490054400,1,1,4,5,16,3,0,7,1.285714286,0.428571429,43.33333333,0.0,0.0,3.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333333,0.9261941546011948
7691353,12,53,0,0,0,0,0,0,0,0,36,8,1,3,5,0,0,0,0,29,29,28,26.0,1519948800,2,1,0,0,6,19,1,6,2.0,0.666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872493662270146
520060,7,51,0,0,0,0,0,0,0,0,0,20,0,0,31,0,0,0,0,29,29,16,21.0,1315612800,12,2,2,2,11,0,0,12,0.583333333,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552713335096972
2004309,11,115,0,0,0,0,0,0,0,0,57,14,12,12,17,3,0,0,0,29,28,15,12.0,1395878400,0,2,6,9,10,1,1,10,1.1,0.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9621801647715722
2187511,6,157,0,0,0,0,0,0,0,0,82,16,21,12,20,1,2,0,0,29,28,15,6.0,1405382400,0,2,0,15,0,10,2,10,0.6,0.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921208651609511
16774948,4,44,0,0,0,0,0,0,0,0,0,21,0,0,23,0,0,0,0,28,28,16,32.5,1659916800,0,24,4,0,0,0,0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727062944440484
17114087,14,5420,5,1,1,1,0,0,0,0,4090,630,154,407,125,13,0,1,0,28,28,5,31.0,1663027200,9,2,3,1,3,1,9,1,14.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329276846105524
6332164,8,5235,1,0,0,0,0,0,0,0,3773,535,86,576,251,10,1,3,0,28,28,21,13.0,1500249600,0,7,5,5,0,7,4,7,1.142857143,0.285714286,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221362092855784
8068758,5,1499,1,1,1,1,0,0,0,0,402,453,50,90,456,15,16,17,0,28,28,23,30.5,1522886400,3,0,0,0,24,1,0,6,0.833333333,0.333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154226256777408
8674383,6,1100,0,0,0,0,0,0,0,0,941,57,17,34,48,3,0,0,0,28,27,10,6.0,1533945600,0,0,1,11,0,1,15,5,1.2,0.8,96.42857143,0.0,0.0,3.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959886232843828
12903914,2,6220,0,0,0,0,0,0,0,0,5024,3,0,1190,3,0,0,0,0,28,28,2,34.0,1616457600,0,0,28,0,0,0,0,3,0.666666667,0.333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262069735383024
131048,8,577,0,0,0,0,0,0,0,0,425,13,17,48,66,8,0,0,0,28,28,11,3.0,1243900800,1,0,10,9,2,0,6,15,0.533333333,0.133333333,0.0,89.28571429,0.0,10.71428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379998774303424
511967,11,1286,0,0,0,0,0,0,0,0,998,36,16,171,64,1,0,0,0,28,4,3,0.0,1314230400,0,8,0,8,0,9,3,12,0.916666667,0.333333333,28.57142857,0.0,0.0,71.42857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729949335415099
614770,11,136,1,0,0,0,0,0,0,0,91,11,1,12,21,0,0,0,0,28,27,24,16.0,1330646400,0,1,10,1,1,11,4,12,0.916666667,0.416666667,85.71428571,0.0,0.0,14.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764786714579679
2019511,3,518,0,0,0,0,0,0,0,0,317,62,39,63,33,4,0,0,0,28,1,2,0.0,1396742400,25,0,1,0,2,0,0,10,0.3,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8457492219214425
2913572,3,2062,0,0,0,0,0,0,0,0,1278,450,57,249,22,6,0,0,0,28,0,1,0.0,1431561600,0,26,0,0,1,1,0,9,0.333333333,0.111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227142373312784
5722270,4,57,0,0,0,0,0,0,0,0,28,5,1,10,9,1,2,1,0,28,28,8,6.0,1492992000,0,24,3,0,0,1,0,7,0.571428571,0.285714286,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216387428851804
6767125,21,29,0,0,0,0,0,0,0,0,27,1,0,0,1,0,0,0,0,27,27,13,20.0,1507334400,5,3,2,2,8,4,3,6,3.5,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.940439431241675
10488832,10,216,1,3,3,2,0,0,0,0,107,29,37,15,24,4,0,0,0,27,27,17,6.0,1574380800,0,5,5,9,5,3,0,4,2.5,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93516425761641
20578073,2,3218,0,0,0,0,0,0,0,0,2179,245,421,311,1,61,0,0,0,27,27,13,107.0,1699574400,0,0,0,0,25,2,0,0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242495274952264
2759372,14,863,0,0,0,0,0,0,0,0,657,58,15,95,34,4,0,0,0,27,26,21,9.0,1426377600,8,2,6,3,3,1,4,9,1.555555556,0.333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923633879028724
3037368,10,356,0,0,0,0,0,0,0,0,223,18,6,49,47,4,1,1,0,27,26,27,39.0,1436054400,11,4,1,3,0,5,3,9,1.111111111,0.111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8683361492088175
4320454,8,262,0,0,0,0,0,0,0,0,150,29,5,35,42,0,1,0,0,27,21,5,1.0,1469491200,0,5,2,16,2,2,0,8,1.0,0.5,77.77777778,22.22222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500810539464274
6365525,12,2175,0,3,4,3,3,0,0,0,1086,603,246,27,204,8,0,1,0,26,26,22,16.0,1500854400,4,4,6,1,3,0,8,7,1.714285714,0.285714286,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7837700417263185
6582336,16,142,0,0,0,0,0,0,0,0,63,11,17,17,30,4,0,0,0,26,26,17,19.5,1504224000,1,7,4,3,4,6,1,6,2.666666667,0.5,92.30769231,7.692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555257879415459
